Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS
4303684482,PTGB,1168,DES MOINES,IA,2024-11-14 00:00:00,00:30:00,2024-11-13 00:00:00,17:20:00,,Y,N,,
4303684484,PTGB,,DES MOINES,IA,2024-11-14 00:00:00,12:30:00,,00:00:00,,Y,N,,STORAGE
4303684758,SHKE,8881,DES MOINES,IA,2024-11-14 00:00:00,10:30:00,2024-11-13 00:00:00,15:27:00,,Y,N,,
4303690987,HIRS,,OKLAHOMA CITY,OK,2024-11-14 00:00:00,18:30:00,,00:00:00,,Y,N,,STORAGE
4303703892,CPU,,DALLAS,TX,2024-11-14 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303704619,RDXO,,Sioux City,IA,2024-11-14 00:00:00,21:30:00,,00:00:00,,Y,N,,STORAGE
4303705408,HIRS,,Sioux City,IA,2024-11-14 00:00:00,23:30:00,,00:00:00,,Y,N,,STORAGE
4303711473,AKHT,5324589,Junction City,KS,2024-11-14 00:00:00,23:30:00,2024-11-14 00:00:00,01:40:00,,Y,N,,
4303712342,HIRP,40356,Cudahy,WI,2024-11-13 00:00:00,20:00:00,2024-11-13 00:00:00,05:35:00,,Y,N,,
4303712460,HIRP,6841,Cudahy,WI,2024-11-13 00:00:00,10:00:00,2024-11-13 00:00:00,21:56:00,999,N,N,,
4303713386,CPU,,TORONTO,ON,2024-11-14 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303714083,RDXO,531811,SALEM,OH,2024-11-13 00:00:00,14:00:00,2024-11-13 00:00:00,15:37:00,999,N,N,,
4303714179,RDXO,531757,SALEM,OH,2024-11-14 00:00:00,04:00:00,2024-11-14 00:00:00,00:19:00,,Y,N,,
4303714763,HIRP,20110,Saint Charles,IL,2024-11-14 00:00:00,01:00:00,2024-11-14 00:00:00,01:20:00,999,N,N,,
4303720023,LSNC,948,Orange City,IA,2024-11-14 00:00:00,20:00:00,2024-11-13 00:00:00,16:29:00,,Y,N,,
4303721596,HIRS,40226,DUBUQUE,IA,2024-11-15 00:00:00,02:30:00,2024-11-13 00:00:00,14:12:00,,Y,N,,
4303722672,CPU,,PONTE VEDRA BEACH,FL,2024-11-15 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303722673,CPU,,SYRACUSE,NY,2024-11-13 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303724378,CPU,,MIAMI,FL,2024-11-14 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303724379,CPU,,SAN ANTONIO,TX,2024-11-14 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303724383,CPU,,SAN ANTONIO,TX,2024-11-15 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303724643,SHKE,80195,KANSAS CITY,MO,2024-11-14 00:00:00,03:00:00,2024-11-14 00:00:00,00:26:00,,Y,N,,
4303724937,CPU,,HOUSTON,TX,2024-11-15 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303725790,HIRS,,HOUSTON,TX,2024-11-15 00:00:00,16:30:00,,00:00:00,,Y,N,,STORAGE
5000263108,SHKE,C#3/80355,Chillicothe,MO,2024-11-12 00:00:00,13:30:00,2024-11-12 00:00:00,13:30:00,,Y,N,,
5000263175,SHKE,C#1/80261,Chillicothe,MO,2024-11-13 00:00:00,08:52:00,2024-11-13 00:00:00,08:52:00,,Y,N,,
5000263177,SHKE,DM#2/80329,Des Moines,IA,2024-11-13 00:00:00,09:35:00,2024-11-13 00:00:00,09:35:00,,Y,N,,
5000263200,SHKE,CUT5/80085,Chillicothe,MO,2024-11-13 00:00:00,02:49:00,2024-11-13 00:00:00,02:49:00,,Y,N,,
5000263231,SHKE,C#2/8292,Chillicothe,MO,2024-11-13 00:00:00,11:34:00,2024-11-13 00:00:00,11:34:00,,Y,N,,
5000263237,SHKE,DM#1/8963,Des Moines,IA,2024-11-13 00:00:00,13:04:00,2024-11-13 00:00:00,13:04:00,,Y,N,,
5000263264,SHKE,C#3/80384,Chillicothe,MO,2024-11-13 00:00:00,14:30:00,2024-11-13 00:00:00,14:30:00,,Y,N,,
5000263266,SHKE,CR#2/80132,Des Moines,IA,2024-11-13 00:00:00,15:22:57,2024-11-13 00:00:00,15:22:57,,Y,N,,
5000263268,PTGB,CR#1/1111,Des Moines,IA,2024-11-13 00:00:00,15:50:42,2024-11-13 00:00:00,15:50:42,,Y,N,,
5000263282,PTGB,CR#3/1179,Des Moines,IA,2024-11-13 00:00:00,17:17:36,2024-11-13 00:00:00,17:17:36,,Y,N,,
4303718716,TSL,SEGU 9509174,EDGERTON,KS,,,2024-11-13 00:00:00,10:26:00,,,,,
4303722904,TSL,TRIU 8028943,EDGERTON,KS,,,2024-11-12 00:00:00,15:59:00,,,,,
4303721004,TSL,CAIU 5661052,EDGERTON,KS,,,2024-11-13 00:00:00,21:36:00,,,,,
4303723145,CPU/MBM,BMOU 1110540,MIAMI,FL,,,2024-11-13 00:00:00,14:46:00,,,,,
4303726996,PRIJ,210307,Olathe,KS,2024-11-13 00:00:00,12:00:00,2024-11-14 00:00:00,22:57:31,N,N,Y,99,SYSTEM GENERIC LATE CODE
4303726011,CPU,17017,LUBBOCK,TX,2024-11-14 00:00:00,23:00:00,2024-11-14 00:00:00,16:16:41,Y,N,N,,
4303723592,HIRS,H20508,North East,MD,2024-11-15 00:00:00,10:30:00,2024-11-14 00:00:00,23:44:43,Y,N,N,,
4303722128,PTGB,1173,HUTCHINSON,KS,2024-11-15 00:00:00,17:00:00,2024-11-14 00:00:00,04:25:10,Y,N,N,,
4303724266,AKHT,S5322322,Lincoln,NE,2024-11-17 00:00:00,16:00:00,2024-11-16 00:00:00,23:05:00,,Y,N,N,
4303724404,AKHT,53273R,Lincoln,NE,2024-11-17 00:00:00,16:00:00,2024-11-15 00:00:00,23:54:00,,Y,N,N,
4303704368,CPU,5403,MURPHY,TX,2024-11-18 00:00:00,02:00:00,2024-11-16 00:00:00,16:18:00,,Y,N,N,
4303720665,ENGD,27595,Arnold,PA,2024-11-18 00:00:00,04:30:00,2024-11-15 00:00:00,23:06:00,,Y,N,N,
4303704479,CPU,28799,MISSISSAUGA,ON,2024-11-18 00:00:00,10:11:00,2024-11-16 00:00:00,13:02:00,,Y,N,N,
4303731719,CPU,SF,DILLON,SC,2024-11-18 00:00:00,10:11:00,2024-11-16 00:00:00,21:18:00,,Y,N,N,
4303729159,CNYS,193-3R,North East,MD,2024-11-18 00:00:00,12:00:00,2024-11-16 00:00:00,19:22:00,,Y,N,N,
4303729158,AKHT,5322320,Olathe,KS,2024-11-18 00:00:00,14:00:00,2024-11-15 00:00:00,18:40:00,,Y,N,N,                                                                                                                                                                                                                                 
4303721664,STVV,18991,Springfield,MA,2024-11-18 00:00:00,15:30:00,2024-11-16 00:00:00,21:57:00,,Y,N,N,
4303725384,CRED,26710,BURGAW,NC,2024-11-19 00:00:00,04:00:00,2024-11-16 00:00:00,21:26:00,,Y,N,N,
4303725483,CRED,28040,BURGAW,NC,2024-11-19 00:00:00,04:00:00,2024-11-16 00:00:00,06:27:00,,Y,N,N,
4303731111,CPU,6713,ATLANTA,GA,2024-11-18 00:00:00,11:11:00,2024-11-20 00:00:00,06:26:00,502,,,,
5000263620,PTGB,1203,Des Moines,IA,2024-11-18 00:00:00,16:02:52,2024-11-18 00:00:00,16:02:52,,,,,
5000263652,BITD,3032,Des Moines,IA,2024-11-19 00:00:00,08:44:26,2024-11-19 00:00:00,08:44:26,,,,,
5000263655,HEYL,24079,Des Moines,IA,2024-11-19 00:00:00,10:37:00,2024-11-19 00:00:00,10:37:00,,,,,
4303712603,CPU,,HOUSTON,TX,2024-11-19 00:00:00,11:11:00,,,,,,,No driver
5000263658,JOFD,7736,Des Moines,IA,2024-11-19 00:00:00,12:14:36,2024-11-19 00:00:00,12:14:36,,,,,
5000263694,MOEE,3003,Des Moines,IA,2024-11-19 00:00:00,14:40:00,2024-11-19 00:00:00,14:40:00,,,,,
5000263698,JOFD,8179,Des Moines,IA,2024-11-19 00:00:00,16:23:05,2024-11-19 00:00:00,16:23:05,,,,,
4303729461,PTGB,1110,Olathe,KS,2024-11-19 00:00:00,17:30:00,2024-11-19 00:00:00,13:44:00,,,,,
4303725621,JOFD,7510,ORANGE CITY,IA,2024-11-20 00:00:00,01:30:00,2024-11-19 00:00:00,19:00:00,,,,,
4303714355,JOFD,8347,Sioux Center,IA,2024-11-20 00:00:00,05:00:00,2024-11-19 00:00:00,19:01:00,,,,,
4303684664,JOFD,8447,DES MOINES,IA,2024-11-20 00:00:00,06:00:00,2024-11-19 00:00:00,14:05:00,,,,,
4303696676,PRIJ,190564,LAREDO,TX,2024-11-20 00:00:00,08:30:00,2024-11-19 00:00:00,09:51:00,,,,,
4303684496,JOFD,7628,DES MOINES,IA,2024-11-20 00:00:00,09:00:00,2024-11-19 00:00:00,07:10:00,,,,,
4303705421,STVV,19063,LAREDO,TX,2024-11-20 00:00:00,09:30:00,2024-11-19 00:00:00,10:52:00,,,,,
4303722640,HIRS,50094,WINCHESTER,KY,2024-11-20 00:00:00,09:30:00,2024-11-19 00:00:00,19:52:00,,,,,
4303727658,PRIJ,215905,LAREDO,TX,2024-11-20 00:00:00,09:30:00,2024-11-19 00:00:00,12:36:00,,,,,
4303728113,SHGR,55362,NEWPORT,MI,2024-11-20 00:00:00,10:00:00,2024-11-19 00:00:00,20:00:00,,,,,
4303726674,HIRP,7557,Cudahy,WI,2024-11-20 00:00:00,10:30:00,2024-11-19 00:00:00,20:06:00,,,,,
4303720525,HIRP,50065,Junction City,KS,2024-11-20 00:00:00,12:00:00,2024-11-19 00:00:00,09:59:00,,,,,
4303732865,HIRP,30079,Olathe,KS,2024-11-20 00:00:00,12:00:00,2024-11-19 00:00:00,22:39:00,,,,,
4303720653,SFHM,37,Cudahy,WI,2024-11-20 00:00:00,14:30:00,2024-11-19 00:00:00,22:01:00,,,,,
4303690991,PRIJ,,OKLAHOMA CITY,OK,2024-11-20 00:00:00,19:00:00,,,,,,,Waiting on Product
4303733808,MOEE,3032,Monmouth,IL,2024-11-20 00:00:00,21:30:00,2024-11-19 00:00:00,16:51:00,,,,,
4303720592,HIRP,6274,Saint Charles,IL,2024-11-21 00:00:00,01:30:00,2024-11-19 00:00:00,19:39:00,,,,,
4303722104,HIRP,40400,Peru,IN,2024-11-21 00:00:00,10:30:00,2024-11-19 00:00:00,13:59:00,,,,,
4303720590,KBTO,12158,Junction City,KS,2024-11-21 00:00:00,11:00:00,2024-11-19 00:00:00,17:56:00,,,,,
5000262926,AKHT,5321036,Olathe,KS,2024-11-08 00:00:00,23:47:43,2024-11-08 00:00:00,23:47:43,,Y,N,Y,
5000263139,AKHT,S5321042,Olathe,KS,2024-11-12 00:00:00,19:00:17,2024-11-12 00:00:00,19:00:17,,Y,N,Y,
5000263334,AKHT,5322138,Olathe,KS,2024-11-14 00:00:00,11:47:53,2024-11-14 00:00:00,11:47:53,,Y,N,Y,
5000263336,AKHT,5321041,Olathe,KS,2024-11-14 00:00:00,18:53:42,2024-11-14 00:00:00,18:53:42,,Y,N,Y,
5000263401,AKHT,53484,Olathe,KS,2024-11-15 00:00:00,01:47:08,2024-11-15 00:00:00,01:47:08,,Y,N,Y,
4303727103,AKHT,5322329,Tar Heel,NC,2024-11-18 00:00:00,08:30:00,2024-11-15 00:00:00,20:05:00,,Y,N,Y,
4303711813,BTDQ,271,Lincoln,NE,2024-11-14 00:00:00,14:30:00,2024-11-14 00:00:00,22:55:00,999,Y,N,N,
5000263339,BTDQ,252,Olathe,KS,2024-11-14 00:00:00,22:29:16,2024-11-14 00:00:00,22:29:16,,Y,N,Y,
4303711533,BTDQ,405,Lincoln,NE,2024-11-15 00:00:00,16:30:00,2024-11-15 00:00:00,19:57:00,304,Y,N,N,
4303725721,BTDQ,243,LINCOLN,NE,2024-11-16 00:00:00,07:00:00,2024-11-16 00:00:00,02:48:00,,Y,N,N,
4303726206,CPU,T819,COMMERCE CITY,CO,2024-11-16 00:00:00,11:11:00,2024-11-15 00:00:00,12:17:00,,Y,N,N,
5000263338,FRFT,T218,Olathe,KS,2024-11-14 00:00:00,21:04:01,2024-11-14 00:00:00,21:04:01,,Y,N,Y,
5000263458,FRFT,620,Olathe,KS,2024-11-15 00:00:00,17:14:04,2024-11-15 00:00:00,17:14:04,,Y,N,Y,
4303713520,HLBO,579744,Sioux City,IA,2024-11-18 00:00:00,01:30:00,2024-11-16 00:00:00,01:32:00,,Y,N,N,
4303723125,HIRP,H20365,Wichita,KS,2024-11-18 00:00:00,00:00:00,2024-11-15 00:00:00,08:14:00,,Y,N,N,
4303725427,HIRP,193,BURGAW,NC,2024-11-16 00:00:00,14:30:00,2024-11-14 00:00:00,11:02:00,,Y,N,N,
4303723126,HIRP,H40278,Wichita,KS,2024-11-18 00:00:00,00:00:00,2024-11-15 00:00:00,10:07:00,,Y,N,N,
4303725372,HIRP,H00345,DAVENPORT,IA,2024-11-18 00:00:00,00:00:00,2024-11-14 00:00:00,15:38:00,,Y,N,N,
4303715636,HIRS,30663,Tar Heel,NC,2024-11-16 00:00:00,04:30:00,2024-11-14 00:00:00,01:44:00,,Y,N,Y,
5000263356,JOFD,8085,Greenfield,IN,2024-11-14 00:00:00,17:48:00,2024-11-14 00:00:00,17:48:00,,Y,N,Y,
5000263490,JOFD,8256,Greenfield,IN,2024-11-15 00:00:00,18:59:18,2024-11-15 00:00:00,18:59:18,,Y,N,Y,
4303711634,MOEE,3017,Lincoln,NE,2024-11-16 00:00:00,19:30:00,2024-11-15 00:00:00,22:04:00,,Y,N,N,
4303720395,MOEE,370,Omaha,NE,2024-11-18 00:00:00,06:30:00,2024-11-15 00:00:00,22:49:00,,Y,N,N,
4303711755,MOEE,3025,Lincoln,NE,2024-11-16 00:00:00,20:30:00,2024-11-16 00:00:00,01:11:06,,Y,N,N,
4303714224,PRIJ,191758,Peru,IN,2024-11-16 00:00:00,17:00:00,2024-11-14 00:00:00,09:12:00,,Y,N,N,
4303655704,PRIJ,215428,NOGALES,AZ,2024-11-17 00:00:00,02:00:00,2024-11-15 00:00:00,12:38:00,,Y,N,N,
4303726788,PRIJ,215691,Saint Charles,IL,2024-11-17 00:00:00,08:00:00,2024-11-14 00:00:00,20:10:00,,Y,N,N,
4303727263,PTGB,1206,Omaha,NE,2024-11-18 00:00:00,03:30:00,2024-11-14 00:00:00,14:20:00,,Y,N,N,
4303726487,PTGB,1205,Omaha,NE,2024-11-18 00:00:00,08:30:00,2024-11-15 00:00:00,19:47:00,,Y,N,N,
4303726340,STVV,17777,HUNTINGTON BEACH,CA,2024-11-16 00:00:00,16:30:00,2024-11-15 00:00:00,21:57:00,,Y,N,N,
4303723308,DMCC,10038,Greenfield,IN,2024-11-12 00:00:00,10:30:00,2024-11-11 00:00:00,19:27:00,,Y,N,N,
4303725465,ENGD,28656,Arnold,PA,2024-11-13 00:00:00,03:30:00,2024-11-12 00:00:00,23:59:00,,Y,N,N,
4303711826,PRLG,76853,Grayson,KY,2024-11-13 00:00:00,07:30:00,2024-11-12 00:00:00,18:18:00,,Y,N,N,
4303725579,PRIJ,201969,Springfield,MA,2024-11-13 00:00:00,17:00:00,2024-11-13 00:00:00,01:32:00,,Y,N,N,
4303697373,CPU,STOR- 25335,MURPHY,TX,2024-11-13 00:00:00,21:00:00,2024-11-13 00:00:00,05:16:00,,Y,N,N,
4303689774,STVV,16414,TENNESSEE COLONY,TX,2024-11-14 00:00:00,02:00:00,2024-11-13 00:00:00,22:32:00,,Y,N,N,
4303727294,HIRS,H40299,DUBUQUE,IA,2024-11-14 00:00:00,04:30:00,2024-11-13 00:00:00,21:44:00,,Y,N,N,
4303727550,HIRS,H30910,DUBUQUE,IA,2024-11-14 00:00:00,05:30:00,2024-11-13 00:00:00,23:05:00,,Y,N,N,                                                                                                                                                                                                                                 
4303711537,PRLG,81553,Grayson,KY,2024-11-14 00:00:00,07:30:00,2024-11-13 00:00:00,21:36:00,,Y,N,N,
4303711538,PRLG,25922,Grayson,KY,2024-11-14 00:00:00,07:30:00,2024-11-14 00:00:00,06:01:00,,Y,N,N,
4303713323,PRLG,56353,MASON,OH,2024-11-14 00:00:00,10:30:00,2024-11-12 00:00:00,00:11:00,,Y,N,N,
4303717835,HIRP,6671,Lincoln,NE,2024-11-15 00:00:00,10:00:00,2024-11-13 00:00:00,23:44:00,,Y,N,N,
4303725450,AKHT,53477,Greenfield,IN,2024-11-15 00:00:00,10:30:00,2024-11-14 00:00:00,00:56:00,,Y,N,N,
4303724133,HIRP,6279,Lincoln,NE,2024-11-15 00:00:00,16:00:00,2024-11-13 00:00:00,17:52:00,,Y,N,N,
4303721729,DMCC,11539,KELLER,TX,2024-11-16 00:00:00,14:30:00,2024-11-13 00:00:00,23:52:00,,Y,N,N,
4303714003,PRIJ,251334,LITHIA SPRINGS,GA,2024-11-17 00:00:00,08:30:00,2024-11-13 00:00:00,23:48:00,,Y,N,N,
4303702245,ENGD,28575,Arnold,PA,2024-11-07 00:00:00,03:30:00,2024-11-07 00:00:00,20:03:00,201,N,N,N,
4303702195,PRIJ,241093,Springfield,MA,2024-11-08 00:00:00,02:30:00,2024-11-07 00:00:00,14:27:00,,Y,N,N,
4303690896,PRIJ,240708,OKLAHOMA CITY,OK,2024-11-08 00:00:00,03:30:00,2024-11-08 00:00:00,01:57:00,,Y,N,N,
4303711703,HIRS,H00097,Lincoln,NE,2024-11-08 00:00:00,10:00:00,2024-11-07 00:00:00,10:43:00,,Y,N,N,
4303713632,CPU,28393,SYRACUSE,NY,2024-11-08 00:00:00,10:11:00,2024-11-07 00:00:00,12:03:00,,Y,N,N,
4303713473,PRIJ,201013,Greenfield,IN,2024-11-08 00:00:00,10:30:00,2024-11-07 00:00:00,23:46:15,,Y,N,N,
4303715497,DMCC,19037,Olathe,KS,2024-11-08 00:00:00,14:00:00,2024-11-07 00:00:00,18:31:00,,Y,N,N,
4303711546,HIRS,H20414,Lincoln,NE,2024-11-08 00:00:00,16:00:00,2024-11-07 00:00:00,00:15:00,,Y,N,N,                                                                                                                                                                                                                                 
4303711547,HIRS,H20134,Lincoln,NE,2024-11-08 00:00:00,16:00:00,2024-11-07 00:00:00,10:43:00,,Y,N,N,
4303711648,HIRS,T91798,Lincoln,NE,2024-11-08 00:00:00,17:30:00,2024-11-07 00:00:00,23:07:00,,Y,N,N,
4303711814,SHGR,54073,Kansas City,MO,2024-11-08 00:00:00,17:30:00,2024-11-07 00:00:00,23:27:00,,Y,N,N,
4303711850,HIRS,H20222,Lincoln,NE,2024-11-08 00:00:00,19:00:00,2024-11-07 00:00:00,18:15:00,,Y,N,N,
4303711636,DMCC,19519,Kansas City,MO,2024-11-08 00:00:00,20:00:00,2024-11-06 00:00:00,19:31:00,,Y,N,N,
4303711729,PRIJ,190926,Kansas City,MO,2024-11-08 00:00:00,20:00:00,2024-11-06 00:00:00,22:19:00,,Y,N,N,
4303711752,PRIJ,240036,Kansas City,MO,2024-11-08 00:00:00,20:00:00,2024-11-08 00:00:00,00:03:00,,Y,N,N,
4303711763,STVV,18838,Kansas City,MO,2024-11-08 00:00:00,20:00:00,2024-11-06 00:00:00,19:23:00,,Y,N,N,
4303717319,PRIJ,240713,Greenfield,IN,2024-11-09 00:00:00,10:30:00,2024-11-07 00:00:00,13:11:00,,Y,N,N,
4303711672,AKHT,5323424,Lincoln,NE,2024-11-10 00:00:00,15:00:00,2024-11-07 00:00:00,23:07:00,,Y,N,N,
4303711670,AKHT,53555R,Lincoln,NE,2024-11-10 00:00:00,16:30:00,2024-11-07 00:00:00,19:03:00,,Y,N,N,
4303655868,STVV,19371,NOGALES,AZ,2024-11-16 00:00:00,20:00:00,2024-11-15 00:00:00,01:45:00,,Y,N,,
4303684492,SHKE,8016,DES MOINES,IA,2024-11-19 00:00:00,11:30:00,2024-11-15 00:00:00,15:37:00,,Y,N,,
4303684529,PTGB,1193,DES MOINES,IA,2024-11-18 00:00:00,00:30:00,2024-11-15 00:00:00,15:43:00,,Y,N,,
4303684661,SHKE,80296,DES MOINES,IA,2024-11-18 00:00:00,10:30:00,2024-11-14 00:00:00,16:43:00,,Y,N,,
4303684672,SHKE,80333,DES MOINES,IA,2024-11-18 00:00:00,11:30:00,2024-11-15 00:00:00,07:18:00,,Y,N,,
4303684763,SHKE,,DES MOINES,IA,2024-11-19 00:00:00,00:30:00,,00:00:00,,Y,N,,STORAGE
4303691219,PRIJ,220354,OKLAHOMA CITY,OK,2024-11-17 00:00:00,18:30:00,2024-11-16 00:00:00,02:42:00,,Y,N,,
4303704149,HIRP,30926,OAKLAND,IA,2024-11-18 00:00:00,02:30:00,2024-11-16 00:00:00,04:15:00,,Y,N,,
4303704894,SHKE,,DES MOINES,IA,2024-11-19 00:00:00,12:30:00,,00:00:00,,Y,N,,STORAGE
4303704895,SHKE,80439,DES MOINES,IA,2024-11-18 00:00:00,13:30:00,2024-11-15 00:00:00,13:44:00,,Y,N,,
4303718905,PRIJ,232265,LAREDO,TX,2024-11-17 00:00:00,10:30:00,2024-11-16 00:00:00,03:53:00,,Y,N,,
4303720658,AKHT,5322122,Cudahy,WI,2024-11-17 00:00:00,08:00:00,2024-11-15 00:00:00,00:09:00,,Y,N,,
4303721221,RDXO,531160,Sioux Center,IA,2024-11-17 00:00:00,21:00:00,2024-11-14 00:00:00,15:33:00,,Y,N,,
4303721552,RDXO,531203,Sioux Center,IA,2024-11-17 00:00:00,17:30:00,2024-11-14 00:00:00,16:28:00,,Y,N,,
4303721843,HIRP,20850,Cudahy,WI,2024-11-17 00:00:00,19:00:00,2024-11-16 00:00:00,01:25:00,,Y,N,,
4303721844,HIRP,7460,Cudahy,WI,2024-11-17 00:00:00,20:00:00,2024-11-15 00:00:00,01:53:00,,Y,N,,
4303721845,PRIJ,240590,Cudahy,WI,2024-11-17 00:00:00,11:00:00,2024-11-15 00:00:00,01:59:00,,Y,N,,
4303721972,AKHT,5321035,Cudahy,WI,2024-11-17 00:00:00,11:00:00,2024-11-15 00:00:00,00:59:00,,Y,N,,
4303722013,HIRP,30406,Peru,IN,2024-11-17 00:00:00,06:30:00,2024-11-16 00:00:00,01:11:00,,Y,N,,
4303722028,AKHT,53483,Cudahy,WI,2024-11-17 00:00:00,12:00:00,2024-11-16 00:00:00,02:21:00,,Y,N,,
4303722056,PRIJ,202171,Peru,IN,2024-11-17 00:00:00,06:30:00,2024-11-16 00:00:00,03:12:00,,Y,N,,
4303722078,PRIJ,243141,Cudahy,WI,2024-11-17 00:00:00,14:00:00,2024-11-16 00:00:00,04:23:00,,Y,N,,
4303722121,PRIJ,202160,Cudahy,WI,2024-11-17 00:00:00,10:00:00,2024-11-16 00:00:00,04:02:00,,Y,N,,
4303722125,HIRP,40502,Cudahy,WI,2024-11-17 00:00:00,21:00:00,2024-11-16 00:00:00,02:49:00,,Y,N,,
4303724372,CPU,29200,TUCSON,AZ,2024-11-15 00:00:00,11:11:00,2024-11-15 00:00:00,23:56:00,999,N,N,,
4303724937,CPU,,HOUSTON,TX,2024-11-15 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303725513,GTDQ,5342,HOUSTON,TX,2024-11-17 00:00:00,12:00:00,2024-11-16 00:00:00,02:29:00,,Y,N,,
4303726667,PRIJ,215553,LAREDO,TX,2024-11-17 00:00:00,10:30:00,2024-11-16 00:00:00,03:19:00,,Y,N,,
4303727519,PRIJ,190629,DUBUQUE,IA,2024-11-17 00:00:00,23:30:00,2024-11-16 00:00:00,01:17:00,,Y,N,,
5000260913,SHKE,C#3/80019,Chillicothe,MO,2024-11-15 00:00:00,16:30:57,2024-11-15 00:00:00,16:30:57,,Y,N,,
5000263342,SHKE,DM#1/80305,Des Moines,IA,2024-11-14 00:00:00,12:08:00,2024-11-14 00:00:00,12:08:00,,Y,N,,
5000263349,PTGB,CR#2/1185,Des Moines,IA,2024-11-14 00:00:00,15:28:15,2024-11-14 00:00:00,15:28:15,,Y,N,,
5000263370,PTGB,CR#1/1178,Des Moines,IA,2024-11-14 00:00:00,15:29:34,2024-11-14 00:00:00,15:29:34,,Y,N,,
5000263371,PTGB,CR#3/1186,Des Moines,IA,2024-11-14 00:00:00,17:43:51,2024-11-14 00:00:00,17:43:51,,Y,N,,
5000263395,SHKE,DM#2/8001,Des Moines,IA,2024-11-16 00:00:00,00:14:43,2024-11-16 00:00:00,00:14:43,,Y,N,,
5000263404,PTGB,CR#1/1175,Des Moines,IA,2024-11-15 00:00:00,09:52:00,2024-11-15 00:00:00,09:52:00,,Y,N,,
5000263406,SHKE,DM#1/80430,Des Moines,IA,2024-11-15 00:00:00,10:55:00,2024-11-15 00:00:00,10:55:00,,Y,N,,
5000263455,SHKE,C#2/80344,Chillicothe,MO,2024-11-15 00:00:00,13:58:00,2024-11-15 00:00:00,13:58:00,,Y,N,,
5000263505,SHKE,CUT4/80355,Chillicothe,MO,2024-11-16 00:00:00,04:00:56,2024-11-16 00:00:00,04:00:56,,Y,N,,
5000263507,PTGB,CR2/1141,Des Moines,IA,2024-11-16 00:00:00,05:05:39,2024-11-16 00:00:00,05:05:39,,Y,N,,
5000263508,SHKE,CUT5/80108,Chillicothe,MO,2024-11-16 00:00:00,05:06:38,2024-11-16 00:00:00,05:06:38,,Y,N,,
4303722774,TSL,TTNU 8887501,EDGERTON,KS,,,2024-11-15 00:00:00,12:05:00,,,,,
4303722646,TSL,FBIU 5206224,EDGERTON,KS,,,2024-11-15 00:00:00,21:44:00,,,,,
4303726856,TSL,TTNU 8858268,EDGERTON,KS,,,2024-11-15 00:00:00,22:02:00,,,,,
4303720064,LSNC,956,Orange City,IA,2024-11-16 00:00:00,03:30:00,2024-11-16 00:00:00,03:20:00,,,,,
4303727138,MGNL,1213013,Tar Heel,NC,2024-11-17 00:00:00,06:30:00,2024-11-15 00:00:00,12:13:00,,,,,
4303721427,HIRP,H30574,Crete,NE,2024-11-17 00:00:00,23:30:00,2024-11-15 00:00:00,20:18:00,,,,,
4303719652,WWIK,5096,Lincoln,NE,2024-11-18 00:00:00,00:00:00,2024-11-15 00:00:00,22:07:00,,,,,
4303723167,JOFD,7722   11-18/0730,Carroll,IA,2024-11-18 00:00:00,01:00:00,2024-11-16 00:00:00,16:50:00,,,,,
4303727330,BTIK,1763,Saint Charles,IL,2024-11-18 00:00:00,05:00:00,2024-11-15 00:00:00,21:48:00,,,,,
4303673078,BTIK,1739,MONTGOMERY,IL,2024-11-18 00:00:00,06:30:00,2024-11-16 00:00:00,04:57:00,,,,,
4303597211,BTIK,1689,CHICAGO,IL,2024-11-18 00:00:00,07:30:00,2024-11-16 00:00:00,08:00:00,,,,,
4303718913,JOFD,2407 Heiter,SAN ANTONIO,TX,2024-11-18 00:00:00,08:30:00,2024-11-15 00:00:00,14:14:00,,,,,
4303723728,AKHT,437538,Greenfield,IN,2024-11-18 00:00:00,08:30:00,2024-11-16 00:00:00,10:14:00,,,,,
4303723951,AKHT,5322300,Greenfield,IN,2024-11-18 00:00:00,08:30:00,2024-11-16 00:00:00,03:03:00,,,,,
4303718151,JOFD,8375,Wichita,KS,2024-11-18 00:00:00,09:00:00,2024-11-16 00:00:00,19:08:00,,,,,
4303717290,HIRS,30080,North East,MD,2024-11-18 00:00:00,09:30:00,2024-11-16 00:00:00,15:37:00,,,,,
4303727123,JOFD,8204,Greenfield,IN,2024-11-18 00:00:00,09:30:00,2024-11-15 00:00:00,20:36:00,,,,,
4303715816,KBTO,13020,Cudahy,WI,2024-11-18 00:00:00,10:00:00,2024-11-15 00:00:00,20:07:00,,,,,
