Start Date,End Date,Load Number,Shipper,Carrier,Workflow,Alert,Response Time,Raw Response,Goal,Updated data points on FK,Reminder,Escalated
2024-11-04,2024-11-04,4303701823,smithfield-foods,Armour Eckrich Transportation,shipment_update,,0 days 01:28:48," Your request (2322835) has been updated. To add additional comments, reply to this email.          Nov 4, 2024, 10:00 EST             Dear Smithfield Foods,\n\n The following shipment(s) did not get a response from Armour Eckrich Transportation:43037019654303701823Please follow up.\n\n You are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.\n\n                Nov 4, 2024, 09:15 EST             Hello Armour Eckrich Transportation,Gentle reminder...Your prompt attention to this is appreciated.\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\n Shipment Number: 4303701823\n\n Trailer: LPC\n\n DDT: 2024-11-03, 20:00\n\n Billed Out: 2024-11-02, 20:38\n\n Assigned Truck #: 288916\n\n ETA for pickup:Notes or Comments:Shipment Number: 4303701965\n\n Trailer: S5321008\n\n DDT: 2024-11-03, 16:00\n\n Billed Out: 2024-11-01, 05:23\n\n Assigned Truck #: 231674\n\n ETA for pickup:Notes or Comments: \n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\n Shipment Number: 4303697741\n\n Trailer: STOR-25823\n\n DDT: 2024-11-04, 14:30\n\n Billed Out: 2024-11-01, 21:28\n\n If for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\n                Nov 4, 2024, 08:34 EST             Hello Armour Eckrich Transportation,\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\n Shipment Number: 4303701823\n\n Trailer: LPC\n\n DDT: 2024-11-03, 20:00\n\n Billed Out: 2024-11-02, 20:38\n\n Assigned Truck #: 288916\n\n ETA for pickup:\nNotes or Comments:\nShipment Number: 4303701965\n\n Trailer: S5321008\n\n DDT: 2024-11-03, 16:00\n\n Billed Out: 2024-11-01, 05:23\n\n Assigned Truck #: 231674\n\n ETA for pickup:\nNotes or Comments:\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\n Shipment Number: 4303697741\n\n Trailer: STOR-25823\n\n DDT: 2024-11-04, 14:30\n\n Billed Out: 2024-11-01, 21:28\n\n If for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303646194,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:12:12," From: Smithfield Visibility Services <smithfield_visibility_services@fourkites.com>\n\nSent: Monday, November 4, 2024 7:34 AM To: Jordan Dowell <Jordan.Collier@hirschbach.com>; Nick Anderson <Nick.Anderson@hirschbach.com>; Daniel Schueller <Daniel.Schueller@hirschbach.com>; Ryan Schnier <Ryan.Schnier@hirschbach.com>; Dan Linsenmeyer <daniel.linsenmeyer@hirschbach.com> Cc: jstrait@smithfield.com; dchandonnet@smithfield.com; atorres@smithfield.com; logisticalservices@smithfield.com Subject: Load Ready to Pickup at SP1230-SFD-Clinton, NC\n\nHello Hirschbach Motor Lines Inc, The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303646194\n\nTrailer: 6289\n\nDDT: 2024-11-03, 15:30\n\nBilled Out: 2024-11-03, 15:01\n\nAssigned Truck #: 340137\n\nETA for pickup: 2000\n\nNotes or Comments: will deliver tomorrow night\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303697675 – 11/5 to pick GFOTD\n\nTrailer: H30825\n\nDDT: 2024-11-05, 19:30\n\nBilled Out: 2024-11-02, 10:58\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-04,2024-11-04,4303707563,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 01:24:05," Your request (2322842) has been updated. To add additional comments, reply to this email. Nov 5, 2024, 12:43 EST 4303706039 - this one has a due date of today. Please provide the confirmed inbound appt from NEMD DC. TM shows set for 11/6 @ 14:00.\xa04303707563 - we were provided with a noon pick up ETA yesterday, but the shipment is still loaded on Denisons yard. Please advise updated pick up ETA.\xa0\xa0\n\nPlease note that when replying to this message, you will need to delete the content of the email before you add your comments with the ""Reply All"" function of Outlook/Gmail/Yahoo, etc. Otherwise, your response will also include the entire email chain, leading to excessive scrolling and possible coding errors within the Zendesk application.              \n\nDear Smithfield Foods,\nThe following shipment(s) did not get a response from Hirschbach Motor Lines Inc:4303707709430370604043037075634303706039Please follow up.\n\nHello Hirschbach Motor Lines Inc,Gentle reminder...Your prompt attention to this is appreciated.\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303706039\nTrailer: 31037\nDDT: 2024-11-04, 02:00\nBilled Out: 2024-11-02, 17:34\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303706040\nTrailer: 40233\nDDT: 2024-11-04, 01:00\nBilled Out: 2024-11-01, 17:12\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303707563\nTrailer: 7528\nDDT: 2024-11-04, 07:00\nBilled Out: 2024-11-02, 16:39\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303707709\nTrailer: 20268\nDDT: 2024-11-04, 08:00\nBilled Out: 2024-11-02, 10:36\nAssigned Truck #:ETA for pickup:Notes or Comments: \n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303702570\nTrailer: 20602\nDDT: 2024-11-04, 14:30\nBilled Out: 2024-11-01, 19:23\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nHello Hirschbach Motor Lines Inc,\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303706039\nTrailer: 31037\nDDT: 2024-11-04, 02:00\nBilled Out: 2024-11-02, 17:34\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303706040\nTrailer: 40233\nDDT: 2024-11-04, 01:00\nBilled Out: 2024-11-01, 17:12\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303707563\nTrailer: 7528\nDDT: 2024-11-04, 07:00\nBilled Out: 2024-11-02, 16:39\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303707709\nTrailer: 20268\nDDT: 2024-11-04, 08:00\nBilled Out: 2024-11-02, 10:36\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303702570\nTrailer: 20602\nDDT: 2024-11-04, 14:30\nBilled Out: 2024-11-01, 19:23",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303707563,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 01:24:05,,FAILURE,LRC_UPDATED,Y,
2024-11-04,2024-11-04,4303706039,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 01:24:04," Your request (2322842) has been updated. To add additional comments, reply to this email. Nov 5, 2024, 12:43 EST 4303706039 - this one has a due date of today. Please provide the confirmed inbound appt from NEMD DC. TM shows set for 11/6 @ 14:00.\xa04303707563 - we were provided with a noon pick up ETA yesterday, but the shipment is still loaded on Denisons yard. Please advise updated pick up ETA.\xa0\xa0\n\nPlease note that when replying to this message, you will need to delete the content of the email before you add your comments with the ""Reply All"" function of Outlook/Gmail/Yahoo, etc. Otherwise, your response will also include the entire email chain, leading to excessive scrolling and possible coding errors within the Zendesk application.              \n\nDear Smithfield Foods,\nThe following shipment(s) did not get a response from Hirschbach Motor Lines Inc:4303707709430370604043037075634303706039Please follow up.\n\nHello Hirschbach Motor Lines Inc,Gentle reminder...Your prompt attention to this is appreciated.\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303706039\nTrailer: 31037\nDDT: 2024-11-04, 02:00\nBilled Out: 2024-11-02, 17:34\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303706040\nTrailer: 40233\nDDT: 2024-11-04, 01:00\nBilled Out: 2024-11-01, 17:12\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303707563\nTrailer: 7528\nDDT: 2024-11-04, 07:00\nBilled Out: 2024-11-02, 16:39\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303707709\nTrailer: 20268\nDDT: 2024-11-04, 08:00\nBilled Out: 2024-11-02, 10:36\nAssigned Truck #:ETA for pickup:Notes or Comments: \n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303702570\nTrailer: 20602\nDDT: 2024-11-04, 14:30\nBilled Out: 2024-11-01, 19:23\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nHello Hirschbach Motor Lines Inc,\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303706039\nTrailer: 31037\nDDT: 2024-11-04, 02:00\nBilled Out: 2024-11-02, 17:34\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303706040\nTrailer: 40233\nDDT: 2024-11-04, 01:00\nBilled Out: 2024-11-01, 17:12\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303707563\nTrailer: 7528\nDDT: 2024-11-04, 07:00\nBilled Out: 2024-11-02, 16:39\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303707709\nTrailer: 20268\nDDT: 2024-11-04, 08:00\nBilled Out: 2024-11-02, 10:36\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303702570\nTrailer: 20602\nDDT: 2024-11-04, 14:30\nBilled Out: 2024-11-01, 19:23",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303707709,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 01:24:06," Your request (2322842) has been updated. To add additional comments, reply to this email. Nov 5, 2024, 12:43 EST 4303706039 - this one has a due date of today. Please provide the confirmed inbound appt from NEMD DC. TM shows set for 11/6 @ 14:00.\xa04303707563 - we were provided with a noon pick up ETA yesterday, but the shipment is still loaded on Denisons yard. Please advise updated pick up ETA.\xa0\xa0\n\nPlease note that when replying to this message, you will need to delete the content of the email before you add your comments with the ""Reply All"" function of Outlook/Gmail/Yahoo, etc. Otherwise, your response will also include the entire email chain, leading to excessive scrolling and possible coding errors within the Zendesk application.              \n\nDear Smithfield Foods,\nThe following shipment(s) did not get a response from Hirschbach Motor Lines Inc:4303707709430370604043037075634303706039Please follow up.\n\nHello Hirschbach Motor Lines Inc,Gentle reminder...Your prompt attention to this is appreciated.\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303706039\nTrailer: 31037\nDDT: 2024-11-04, 02:00\nBilled Out: 2024-11-02, 17:34\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303706040\nTrailer: 40233\nDDT: 2024-11-04, 01:00\nBilled Out: 2024-11-01, 17:12\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303707563\nTrailer: 7528\nDDT: 2024-11-04, 07:00\nBilled Out: 2024-11-02, 16:39\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303707709\nTrailer: 20268\nDDT: 2024-11-04, 08:00\nBilled Out: 2024-11-02, 10:36\nAssigned Truck #:ETA for pickup:Notes or Comments: \n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303702570\nTrailer: 20602\nDDT: 2024-11-04, 14:30\nBilled Out: 2024-11-01, 19:23\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nHello Hirschbach Motor Lines Inc,\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303706039\nTrailer: 31037\nDDT: 2024-11-04, 02:00\nBilled Out: 2024-11-02, 17:34\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303706040\nTrailer: 40233\nDDT: 2024-11-04, 01:00\nBilled Out: 2024-11-01, 17:12\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303707563\nTrailer: 7528\nDDT: 2024-11-04, 07:00\nBilled Out: 2024-11-02, 16:39\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303707709\nTrailer: 20268\nDDT: 2024-11-04, 08:00\nBilled Out: 2024-11-02, 10:36\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1235-SFD-Denison, IA. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303702570\nTrailer: 20602\nDDT: 2024-11-04, 14:30\nBilled Out: 2024-11-01, 19:23",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303712024,smithfield-foods,Larsen Logistics,shipment_update,,0 days 00:47:53,,FAILURE,LOAD_STATUS_UPDATED,Y,
2024-11-04,2024-11-04,4303712024,smithfield-foods,Larsen Logistics,shipment_update,,0 days 00:47:53," This has already picked up.  \n\nFrom: Smithfield Visibility Services <smithfield_visibility_services@fourkites.com> Sent: Monday, November 4, 2024 7:15 AM To: Jolene Sparks <jolene@larsenlog.com>; Tlarsen@longlines.com <Tlarsen@longlines.com> Cc: atorres@smithfield.com <atorres@smithfield.com>; jstrait@smithfield.com <jstrait@smithfield.com>; dchandonnet@smithfield.com <dchandonnet@smithfield.com>; logisticalservices@smithfield.com <logisticalservices@smithfield.com> Subject: Re: Load Ready to Pickup at SP1232-SFD-Sioux Falls, SD  \n\nHello Larsen Logistics, Gentle reminder... Your prompt attention to this is appreciated.\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1232-SFD-Sioux Falls, SD. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303712024\n\nTrailer: 0705\n\nDDT: 2024-11-04, 03:30\n\nBilled Out: 2024-11-02, 17:28\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments: \n\n{{ randomness }}",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303700451,smithfield-foods,WINDWALKER TRANSPORTATION INC,shipment_update,,0 days 00:34:48," 4303700451 – This will pick up later today and make it before 2200 cut off\n4303707747 – This will pick up shortly and make OTD\n\nHello WINDWALKER TRANSPORTATION INC,\nThe following \nSmithfield Foods shipment(s) have been\nloaded and ready for pick up from SP1232-SFD-Sioux Falls, SD. Please reply back providing the\ntruck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303700451\n\nTrailer: 5036\n\nDDT: 2024-11-04, 00:00\n\nBilled Out: 2024-11-02, 19:19\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303707747\n\nTrailer: 5115\n\nDDT: 2024-11-04, 06:00\n\nBilled Out: 2024-11-01, 22:26\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303700451,smithfield-foods,WINDWALKER TRANSPORTATION INC,shipment_update,,0 days 00:34:48,,FAILURE,LRC_UPDATED,Y,
2024-11-04,2024-11-04,4303672977,smithfield-foods,ST Freight LLC,shipment_update,,0 days 00:38:45," Carrier is aware trailer is ready and will pick up this afternoon to make OTD\n\nFrom: Smithfield Visibility Services \n\nSent: Monday, November 4, 2024 8:16 AM To: Disptach ST Freight ; Tony Abts ; Kimberly Denoyer Cc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com Subject: Re: Load Ready to Pickup at SP1232-SFD-Sioux Falls, SD\n\nHello ST Freight LLC, Gentle reminder... Your prompt attention to this is appreciated. The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1232-SFD-Sioux Falls, SD. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303672977\n\nTrailer: 346 Polar\n\nDDT: 2024-11-04, 06:30\n\nBilled Out: 2024-11-02, 15:08\n\nAssigned Truck #: 225\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303706815\n\nTrailer: 767 Brua\n\nDDT: 2024-11-04, 09:30\n\nBilled Out: 2024-11-02, 12:49\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303710737,smithfield-foods,Stevens Transport,shipment_update,,0 days 00:37:13,,FAILURE,LRC_UPDATED,Y,
2024-11-04,2024-11-04,4303706332,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:48:05," Your request (2322854) has been updated. To add additional comments, reply to this email.          Nov 4, 2024, 09:15 EST             Hello Hirschbach Motor Lines Inc,Gentle reminder...Your prompt attention to this is appreciated.\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the truck number and the driverâ\x80\x99s ETA for pick up so we can advise the loading facilities.\n Shipment Number: 4303705224\n Trailer: H30301\n DDT: 2024-11-03, 10:00\n Billed Out: 2024-11-01, 02:14\n Assigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303706332\n Trailer: T95373\n DDT: 2024-11-04, 10:00\n Billed Out: 2024-11-02, 22:51\n Assigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303710951\n Trailer: 20152\n DDT: 2024-11-03, 13:00\n Billed Out: 2024-11-01, 16:57\n Assigned Truck #: 5118\n ETA for pickup:Notes or Comments: \n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n Shipment Number: 4303703953\n Trailer: T91470\n DDT: 2024-11-04, 14:00\n Billed Out: 2024-11-02, 00:09\n \n If for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\n                Nov 4, 2024, 08:42 EST             Hello Hirschbach Motor Lines Inc,\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the truck number and the driverâ\x80\x99s ETA for pick up so we can advise the loading facilities.\n Shipment Number: 4303705224\n Trailer: H30301\n DDT: 2024-11-03, 10:00\n Billed Out: 2024-11-01, 02:14\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303706332\n Trailer: T95373\n DDT: 2024-11-04, 10:00\n Billed Out: 2024-11-02, 22:51\n Assigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303710951\n Trailer: 20152\n DDT: 2024-11-03, 13:00\n Billed Out: 2024-11-01, 16:57\n Assigned Truck #: 5118\n ETA for pickup:\nNotes or Comments:\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n Shipment Number: 4303703953\n Trailer: T91470\n DDT: 2024-11-04, 14:00\n Billed Out: 2024-11-02, 00:09\n \n If for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303710737,smithfield-foods,Stevens Transport,shipment_update,,0 days 00:37:13," Your request (2322855) has been updated. To add additional comments, reply to this email.          Jaron Hamilton                Nov 4, 2024, 09:18 EST             Enroute to Final delayed PU due to weather and I-70 closure East bound and west bound\n\nHello Stevens Transport,\n\nGentle reminder...Your prompt attention to this is appreciated.\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the truck number and the driverâ\x80\x99s ETA for pick up so we can advise the loading facilities.\n\n Shipment Number: 4303710737\n\n Trailer: 19290\n\n DDT: 2024-11-03, 13:00\n\n Billed Out: 2024-11-02, 16:50\n\n Assigned Truck #: 34505\n\n ETA for pickup:Notes or Comments: {{ randomness }}\n\nHello Stevens Transport,\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the truck number and the driverâ\x80\x99s ETA for pick up so we can advise the loading facilities.\n\n Shipment Number: 4303710737\n\n Trailer: 19290\n\n DDT: 2024-11-03, 13:00\n\n Billed Out: 2024-11-02, 16:50\n\n Assigned Truck #: 34505\n\n ETA for pickup:\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303706815,smithfield-foods,ST Freight LLC,shipment_update,,0 days 00:38:47," Carrier is aware trailer is ready and will pick up this afternoon to make OTD\n\nFrom: Smithfield Visibility Services \n\nSent: Monday, November 4, 2024 8:16 AM To: Disptach ST Freight ; Tony Abts ; Kimberly Denoyer Cc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com Subject: Re: Load Ready to Pickup at SP1232-SFD-Sioux Falls, SD\n\nHello ST Freight LLC, Gentle reminder... Your prompt attention to this is appreciated. The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1232-SFD-Sioux Falls, SD. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303672977\n\nTrailer: 346 Polar\n\nDDT: 2024-11-04, 06:30\n\nBilled Out: 2024-11-02, 15:08\n\nAssigned Truck #: 225\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303706815\n\nTrailer: 767 Brua\n\nDDT: 2024-11-04, 09:30\n\nBilled Out: 2024-11-02, 12:49\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-11-04,2024-11-04,4303706958,smithfield-foods,Raider Express Inc.,shipment_update,,0 days 00:01:10," 4303706958 – will PU later today, should be gfotd\n\nFrom: Smithfield Visibility Services <smithfield_visibility_services@fourkites.com>\n\nSent: Monday, November 4, 2024 11:28 AM To: Dustin Riley <dustinriley@raiderexpress.com>; Tanner Bowden <tannerbowden@raiderexpress.com>; Evan Pritchard <evanpritchard@raiderexpress.com>; Dispatch Group <dispatch@raiderexpress.com> Cc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com Subject: Asset Not Assigned - Alert : 4303706958\n\nCAUTION: This email originated from outside the organization. Do not click links or open attachments unless you recognize the sender and know the content is safe.\n\nHello Raider Express Inc., The shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303706958\n\nTruck Number:\n\nOrigin: SP5377-Lineage-KC DC,KS\n\nDestination: CU0020001910-WALMART DC 6056-TERRELL\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-04,2024-11-04,4303705684,smithfield-foods,"Corney Transportation, Inc.",shipment_update,,0 days 00:02:18," This is not loaded\n\nFrom: Smithfield Visibility Services <smithfield_visibility_services@fourkites.com>\n\nSent: Monday, November 4, 2024 1:16 PM To: Donna Graham <donna@corneytransportation.com>; Curtis Corney <curtis@corneytransportation.com>; Kaila Bartley <kaila@corneytransportation.com> Cc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com Subject: Asset Not Assigned - Alert : 4303705684\n\nHello Corney Transportation, Inc., The shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303705684\n\nTruck Number:\n\nOrigin: SP5315-Tar Heel DC, NC\n\nDestination: CU0020018377-WALMART DC 8851-COCOA\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303708877,smithfield-foods,Prime Inc.,shipment_update,,0 days 00:17:11," Good for 0130 pick up \n\nFrom: Smithfield Visibility Services \n\nSent: Monday, November 4, 2024 7:17 PM To: NightSales ; Aaron McLees ; Brent Foster ; Chris Gibson ; Ryan Summers ; Roland Williamson ; Jennifer Sanderson ; Christopher Korey ; Heather Chastain ; Steve Behnke ; Daniel Howser ; Paul Novakowski ; Tammy Grice-McLees ; Todd Davis Cc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com Subject: Asset Not Assigned - Alert : 4303708877\n\nHello Prime Inc., The shipment seems to have no asset assigned. Please advise asset information. Shipment Number: 4303708877\n\nTruck Number:\n\nOrigin: SP5315-Tar Heel DC, NC\n\nDestination: CU0020001862-WALMART DC 6082-CLARKSVILLE\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
